Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture","660","Anguilla","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1999","1999","6121","Value","3023","Labour force survey","%","1.6","X","Figure from international organizations","Nonstandard economic activity: Including C, Data reference period: September Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture","660","Anguilla","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","1999","1999","6121","Value","3023","Labour force survey","%","3","X","Figure from international organizations","Nonstandard economic activity: Including C, Data reference period: September Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture","660","Anguilla","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","1999","1999","6121","Value","3023","Labour force survey","%","0","X","Figure from international organizations","Nonstandard economic activity: Including C, Data reference period: September Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture","660","Anguilla","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2001","2001","6121","Value","3035","Population census","%","3.6","X","Figure from international organizations","Data reference period: May Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture","660","Anguilla","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2001","2001","6121","Value","3035","Population census","%","3.3","X","Figure from international organizations","Data reference period: May Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture","660","Anguilla","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2001","2001","6121","Value","3035","Population census","%","0","X","Figure from international organizations","Data reference period: May Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture","028","Antigua and Barbuda","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1973","1973","6121","Value","3033","Official estimates","%","11.2","X","Figure from international organizations","Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture","028","Antigua and Barbuda","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1974","1974","6121","Value","3033","Official estimates","%","11.4","X","Figure from international organizations","Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture","028","Antigua and Barbuda","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1975","1975","6121","Value","3033","Official estimates","%","11.6","X","Figure from international organizations","Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture","028","Antigua and Barbuda","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1976","1976","6121","Value","3033","Official estimates","%","11.5","X","Figure from international organizations","Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture","028","Antigua and Barbuda","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2002","2002","6121","Value","3033","Official estimates","%","2.9","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","028","Antigua and Barbuda","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2003","2003","6121","Value","3033","Official estimates","%","2.8","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","028","Antigua and Barbuda","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2004","2004","6121","Value","3033","Official estimates","%","2.8","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","028","Antigua and Barbuda","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2005","2005","6121","Value","3033","Official estimates","%","2.7","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","028","Antigua and Barbuda","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2006","2006","6121","Value","3033","Official estimates","%","2.7","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","028","Antigua and Barbuda","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2007","2007","6121","Value","3033","Official estimates","%","2.9","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","028","Antigua and Barbuda","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2008","2008","6121","Value","3033","Official estimates","%","2.9","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","028","Antigua and Barbuda","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2002","2002","6121","Value","3033","Official estimates","%","4.6","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","028","Antigua and Barbuda","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2003","2003","6121","Value","3033","Official estimates","%","4.5","X","Figure from international organizations",""
